poll_id,state,K,pollster,end_date,group,mode,candidate_sponsored,post_announcement,internal,dem_candidate,Y,did,sid,electors,pid,gid,mid,cid,hid,hyp
87478,National,8284,Morning Consult,2024-07-17,rv,Online Panel,None,FALSE,0,Biden,3954,78,55,0,84,2,24,4,2,0
87481,National,768,SoCal Research,2024-07-17,lv,Online Ad,None,FALSE,0,Biden,360,78,55,0,116,1,23,4,2,0
87481,National,768,SoCal Research,2024-07-17,lv,Online Ad,None,FALSE,0,Harris,352,78,55,0,116,1,23,4,1,1
87482,National,2644,RMG Research,2024-07-17,lv,Unknown,None,FALSE,0,Biden,1254,78,55,0,104,1,33,4,2,0
87495,National,2162,3W Insights,2024-07-17,lv,Online Panel,DEM,FALSE,0,Biden,1033,78,55,0,3,1,24,1,2,0
87500,Michigan,546,EPIC-MRA,2024-07-17,rv,Unknown,None,FALSE,0,Biden,252,78,24,15,30,2,33,4,2,0
87798,Washington,415,DHM Research,2024-07-17,rv,Online Panel,None,FALSE,0,Biden,225,78,51,12,27,2,24,4,2,0
87798,Washington,425,DHM Research,2024-07-17,rv,Online Panel,None,FALSE,0,Harris,225,78,51,12,27,2,24,4,1,1
87483,National,2217,YouGov,2024-07-18,lv,Online Panel,None,FALSE,0,Harris,1075,79,55,0,154,1,24,4,1,1
87483,National,2218,YouGov,2024-07-18,lv,Online Panel,None,FALSE,0,Biden,1053,79,55,0,154,1,24,4,2,0
87485,Pennsylvania,581,Public Policy Polling,2024-07-18,rv,IVR/Text,DEM,FALSE,0,Biden,275,79,42,19,99,2,8,1,2,0
87485,Pennsylvania,549,Public Policy Polling,2024-07-18,rv,IVR/Text,DEM,FALSE,0,Harris,268,79,42,19,99,2,8,1,1,1
87486,Michigan,617,Public Policy Polling,2024-07-18,rv,IVR/Text,DEM,FALSE,0,Biden,299,79,24,15,99,2,8,1,2,0
87486,Michigan,565,Public Policy Polling,2024-07-18,rv,IVR/Text,DEM,FALSE,0,Harris,266,79,24,15,99,2,8,1,1,1
87491,Massachusetts,381,Suffolk University,2024-07-18,rv,Live Phone,None,FALSE,0,Biden,236,79,23,11,121,2,10,4,2,0
87496,New York,465,SoCal Research,2024-07-18,lv,Online Ad,None,FALSE,0,Biden,260,79,36,28,116,1,23,4,2,0
87496,New York,465,SoCal Research,2024-07-18,lv,Online Ad,None,FALSE,0,Harris,260,79,36,28,116,1,23,4,1,1
87498,Nevada,350,Redfield & Wilton Strategies,2024-07-18,lv,Online Panel,None,FALSE,0,Biden,169,79,32,6,105,1,24,4,2,0
87499,Pennsylvania,592,Redfield & Wilton Strategies,2024-07-18,lv,Online Panel,None,FALSE,0,Biden,282,79,42,19,105,1,24,4,2,0
87502,North Carolina,387,Redfield & Wilton Strategies,2024-07-18,lv,Online Panel,None,FALSE,0,Biden,180,79,37,16,105,1,24,4,2,0
87503,Arizona,382,Redfield & Wilton Strategies,2024-07-18,lv,Online Panel,None,FALSE,0,Biden,182,79,3,11,105,1,24,4,2,0
87504,Florida,401,Redfield & Wilton Strategies,2024-07-18,lv,Online Panel,None,FALSE,0,Biden,184,79,10,30,105,1,24,4,2,0
87505,Georgia,525,Redfield & Wilton Strategies,2024-07-18,lv,Online Panel,None,FALSE,0,Biden,247,79,11,16,105,1,24,4,2,0
87506,Michigan,363,Redfield & Wilton Strategies,2024-07-18,lv,Online Panel,None,FALSE,0,Biden,179,79,24,15,105,1,24,4,2,0
87507,Wisconsin,394,Redfield & Wilton Strategies,2024-07-18,lv,Online Panel,None,FALSE,0,Biden,197,79,53,10,105,1,24,4,2,0
87510,Georgia,931,University of Georgia School of Public and International Affairs,2024-07-18,lv,Live Phone,None,FALSE,0,Biden,448,79,11,16,140,1,10,4,2,0
87510,Georgia,964,University of Georgia School of Public and International Affairs,2024-07-18,lv,Live Phone,None,FALSE,0,Harris,459,79,11,16,140,1,10,4,1,1
87525,Arizona,692,Public Policy Polling,2024-07-20,rv,IVR/Text,DEM,FALSE,0,Biden,324,81,3,11,99,2,8,1,2,0
87525,Arizona,633,Public Policy Polling,2024-07-20,rv,IVR/Text,DEM,FALSE,0,Harris,294,81,3,11,99,2,8,1,1,1
87526,North Carolina,550,Public Policy Polling,2024-07-20,rv,IVR/Text,DEM,FALSE,0,Biden,264,81,37,16,99,2,8,1,2,0
87526,North Carolina,527,Public Policy Polling,2024-07-20,rv,IVR/Text,DEM,FALSE,0,Harris,252,81,37,16,99,2,8,1,1,1
87509,New Hampshire,476,Praecones Analytica,2024-07-21,rv,Unknown,None,FALSE,0,Biden,237,82,33,4,95,2,33,4,2,0
87509,New Hampshire,478,Praecones Analytica,2024-07-21,rv,Unknown,None,FALSE,0,Harris,236,82,33,4,95,2,33,4,1,1
87511,National,752,SoCal Research,2024-07-21,lv,Online Ad,None,FALSE,0,Harris,344,82,55,0,116,1,23,4,1,1
87518,Pennsylvania,480,SoCal Research,2024-07-21,lv,Online Ad,None,FALSE,0,Biden,230,82,42,19,116,1,23,4,2,0
87518,Pennsylvania,480,SoCal Research,2024-07-21,lv,Online Ad,None,FALSE,0,Harris,230,82,42,19,116,1,23,4,1,1
87520,National,952,Echelon Insights,2024-07-21,lv,Online Panel,None,FALSE,0,Biden,481,82,55,0,32,1,24,4,2,0
87520,National,943,Echelon Insights,2024-07-21,lv,Online Panel,None,FALSE,0,Harris,462,82,55,0,32,1,24,4,1,1
87521,National,2169,Harris Insights & Analytics,2024-07-21,lv,Online Panel,None,FALSE,0,Biden,998,82,55,0,53,1,24,4,2,0
87521,National,2169,Harris Insights & Analytics,2024-07-21,lv,Online Panel,None,FALSE,0,Harris,998,82,55,0,53,1,24,4,1,1
87524,National,1169,Quinnipiac University,2024-07-21,rv,Live Phone,None,FALSE,0,Biden,566,82,55,0,103,2,10,4,2,0
87524,National,1207,Quinnipiac University,2024-07-21,rv,Live Phone,None,FALSE,0,Harris,591,82,55,0,103,2,10,4,1,1
87528,National,641,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-07-21,lv,IVR/Online Panel,None,FALSE,0,Biden,293,82,55,0,43,1,6,4,2,0
87528,National,658,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-07-21,lv,IVR/Online Panel,None,FALSE,0,Harris,310,82,55,0,43,1,6,4,1,1
87532,National,896,The Bullfinch Group,2024-07-21,rv,Online Panel,None,FALSE,0,Biden,422,82,55,0,130,2,24,4,2,0
87523,National,3680,Morning Consult,2024-07-22,rv,Online Panel,None,FALSE,0,Harris,1800,83,55,0,84,2,24,4,1,1
87529,National,1004,YouGov,2024-07-22,rv,Online Panel,None,FALSE,0,Biden,502,83,55,0,154,2,24,4,2,0
87531,National,1017,Marist College,2024-07-22,rv,Online Panel,None,TRUE,0,Harris,503,83,55,0,75,2,24,4,1,0
87534,Georgia,379,Landmark Communications,2024-07-22,lv,Unknown,None,TRUE,0,Harris,187,83,11,16,71,1,33,4,1,0
87609,California,1845,Capitol Weekly,2024-07-22,lv,Unknown,None,FALSE,0,Biden,1103,83,5,54,20,1,33,4,2,0
87609,California,1887,Capitol Weekly,2024-07-22,lv,Unknown,None,FALSE,0,Harris,1145,83,5,54,20,1,33,4,1,1
87530,National,876,Ipsos,2024-07-23,rv,Probability Panel,None,TRUE,0,Harris,448,84,55,0,63,2,28,4,1,0
87536,National,1219,YouGov,2024-07-23,rv,Online Panel,None,FALSE,0,Harris,588,84,55,0,154,2,24,4,1,1
87539,National,1880,RMG Research,2024-07-23,rv,Unknown,None,TRUE,0,Harris,920,84,55,0,104,2,33,4,1,0
87540,Pennsylvania,128,North Star Opinion Research,2024-07-23,lv,Live Phone,None,FALSE,0,Biden,57,84,42,19,89,1,10,4,2,0
87540,Pennsylvania,552,North Star Opinion Research,2024-07-23,lv,Live Phone,None,FALSE,0,Harris,270,84,42,19,89,1,10,4,1,1
87542,Arizona,800,Emerson College,2024-07-23,rv,IVR/Online Panel/Text-to-Web,None,TRUE,0,Harris,379,84,3,11,36,2,7,4,1,0
87543,Georgia,800,Emerson College,2024-07-23,rv,IVR/Online Panel/Text-to-Web,None,TRUE,0,Harris,391,84,11,16,36,2,7,4,1,0
87544,Michigan,800,Emerson College,2024-07-23,rv,IVR/Online Panel/Text-to-Web,None,TRUE,0,Harris,393,84,24,15,36,2,7,4,1,0
87545,Wisconsin,845,Emerson College,2024-07-23,rv,IVR/Online Panel/Text-to-Web,None,TRUE,0,Harris,428,84,53,10,36,2,7,4,1,0
87546,Pennsylvania,850,Emerson College,2024-07-23,rv,IVR/Online Panel/Text-to-Web,None,TRUE,0,Harris,416,84,42,19,36,2,7,4,1,0
87555,National,1039,YouGov,2024-07-23,lv,Online Panel,None,TRUE,0,Harris,508,84,55,0,154,1,24,4,1,0
87541,National,1298,Big Village,2024-07-24,lv,Online Panel,None,TRUE,0,Harris,637,85,55,0,16,1,24,4,1,0
87553,National,1966,Change Research,2024-07-24,rv,Text-to-Web/Online Ad,None,TRUE,0,Harris,983,85,55,0,21,2,32,4,1,0
87557,National,1085,The New York Times/Siena College,2024-07-24,lv,Live Phone,None,TRUE,0,Harris,537,85,55,0,131,1,10,4,1,0
87561,National,4054,SurveyMonkey,2024-07-24,a,Online Panel,None,TRUE,0,Harris,2001,85,55,0,123,4,24,4,1,0
87562,Nevada,383,Redfield & Wilton Strategies,2024-07-24,lv,Online Panel,None,TRUE,0,Harris,187,85,32,6,105,1,24,4,1,0
87563,Pennsylvania,748,Redfield & Wilton Strategies,2024-07-24,lv,Online Panel,None,TRUE,0,Harris,357,85,42,19,105,1,24,4,1,0
87564,North Carolina,522,Redfield & Wilton Strategies,2024-07-24,lv,Online Panel,None,TRUE,0,Harris,252,85,37,16,105,1,24,4,1,0
87566,Arizona,454,Redfield & Wilton Strategies,2024-07-24,lv,Online Panel,None,TRUE,0,Harris,219,85,3,11,105,1,24,4,1,0
87567,Florida,492,Redfield & Wilton Strategies,2024-07-24,lv,Online Panel,None,TRUE,0,Harris,223,85,10,30,105,1,24,4,1,0
87568,Georgia,1051,Redfield & Wilton Strategies,2024-07-24,lv,Online Panel,None,TRUE,0,Harris,496,85,11,16,105,1,24,4,1,0
87569,Michigan,435,Redfield & Wilton Strategies,2024-07-24,lv,Online Panel,None,TRUE,0,Harris,210,85,24,15,105,1,24,4,1,0
87570,Minnesota,404,Redfield & Wilton Strategies,2024-07-24,lv,Online Panel,None,TRUE,0,Harris,209,85,25,10,105,1,24,4,1,0
87571,Wisconsin,460,Redfield & Wilton Strategies,2024-07-24,lv,Online Panel,None,TRUE,0,Harris,230,85,53,10,105,1,24,4,1,0
87572,Michigan,498,Glengariff Group,2024-07-24,lv,Live Phone,None,TRUE,0,Harris,250,85,24,15,48,1,10,4,1,0
87582,Wisconsin,1036,Beacon Research/Shaw & Co. Research,2024-07-24,rv,Live Phone/Text-to-Web,None,TRUE,0,Harris,513,85,53,10,12,2,17,4,1,0
87583,Pennsylvania,1014,Beacon Research/Shaw & Co. Research,2024-07-24,rv,Live Phone/Text-to-Web,None,TRUE,0,Harris,507,85,42,19,12,2,17,4,1,0
87584,Minnesota,1050,Beacon Research/Shaw & Co. Research,2024-07-24,rv,Live Phone/Text-to-Web,None,TRUE,0,Harris,557,85,25,10,12,2,17,4,1,0
87585,Michigan,992,Beacon Research/Shaw & Co. Research,2024-07-24,rv,Live Phone/Text-to-Web,None,TRUE,0,Harris,496,85,24,15,12,2,17,4,1,0
87947,Florida,839,Targoz Market Research,2024-07-24,lv,Online Panel,None,FALSE,0,Biden,385,85,10,30,127,1,24,4,2,0
87947,Florida,879,Targoz Market Research,2024-07-24,lv,Online Panel,None,FALSE,0,Harris,415,85,10,30,127,1,24,4,1,1
87558,Maine,1430,University of New Hampshire Survey Center,2024-07-25,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,780,86,57,2,144,1,27,4,1,0
87559,New Hampshire,2846,University of New Hampshire Survey Center,2024-07-25,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,1524,86,33,4,144,1,27,4,1,0
87560,New Hampshire,1959,Saint Anselm College Survey Center,2024-07-25,rv,Online Panel,None,TRUE,0,Harris,1042,86,33,4,112,2,24,4,1,0
87575,Pennsylvania,760,The Bullfinch Group,2024-07-25,rv,Unknown,None,TRUE,0,Harris,384,86,42,19,130,2,33,4,1,0
87576,Washington,523,Public Policy Polling,2024-07-25,lv,IVR/Text-to-Web,DEM,TRUE,0,Harris,302,86,51,12,99,1,9,1,1,0
87579,National,2472,Harris Insights & Analytics,2024-07-25,lv,Online Panel,None,TRUE,0,Harris,1211,86,55,0,53,1,24,4,1,0
87580,National,960,"Fabrizio, Lee & Associates/GBAO",2024-07-25,rv,Unknown,None,TRUE,0,Harris,470,86,55,0,40,2,33,4,1,0
87581,Minnesota,590,SurveyUSA,2024-07-25,lv,Online Panel,None,TRUE,0,Harris,328,86,25,10,124,1,24,4,1,0
87590,National,1942,AtlasIntel,2024-07-25,rv,Online Ad,None,TRUE,0,Harris,950,86,55,0,10,2,23,4,1,0
87592,National,1499,Angus Reid Global,2024-07-25,rv,Online Panel,None,TRUE,0,Harris,767,86,55,0,8,2,24,4,1,0
87614,National,940,Ipsos,2024-07-25,a,Probability Panel,None,TRUE,0,Harris,470,86,55,0,63,4,28,4,1,0
87724,Maine CD-1,724,University of New Hampshire Survey Center,2024-07-25,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,439,86,20,1,144,1,27,4,1,0
87725,Maine CD-2,701,University of New Hampshire Survey Center,2024-07-25,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,343,86,21,1,144,1,27,4,1,0
88546,National,1357,McLaughlin & Associates,2024-07-25,lv,Unknown,None,FALSE,0,Biden,641,86,55,0,80,1,33,4,2,0
87577,Michigan,475,SoCal Research,2024-07-26,rv,Online Ad,REP,TRUE,0,Harris,230,87,24,15,116,2,23,2,1,0
87588,Georgia,486,SoCal Research,2024-07-26,rv,Online Ad,None,TRUE,0,Harris,234,87,11,16,116,2,23,4,1,0
87634,Oregon,651,Hoffman Research Group,2024-07-26,lv,Live Phone,None,TRUE,0,Harris,343,87,41,8,58,1,10,4,1,0
87659,National,946,Clarity Campaign Labs,2024-07-26,lv,Online Panel,None,TRUE,0,Harris,478,87,55,0,25,1,24,4,1,0
87612,Florida,704,University of North Florida Public Opinion Research Lab,2024-07-27,lv,Live Phone/Text-to-Web,None,TRUE,0,Harris,325,88,10,30,145,1,17,4,1,0
87617,National,895,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-07-27,lv,IVR/Online Panel,None,TRUE,0,Harris,457,88,55,0,43,1,6,4,1,0
87620,California,1789,Capitol Weekly,2024-07-27,lv,Unknown,None,TRUE,0,Harris,1123,88,5,54,20,1,33,4,1,0
87613,National,2196,Harris Insights & Analytics,2024-07-28,rv,Online Panel,None,TRUE,0,Harris,1054,89,55,0,53,2,24,4,1,0
87618,Pennsylvania,540,Susquehanna Polling & Research Inc.,2024-07-28,lv,Unknown,None,TRUE,0,Harris,282,89,42,19,125,1,33,4,1,0
87621,Arizona,772,Morning Consult,2024-07-28,rv,Online Panel,None,TRUE,0,Harris,394,89,3,11,84,2,24,4,1,0
87622,Georgia,752,Morning Consult,2024-07-28,rv,Online Panel,None,TRUE,0,Harris,376,89,11,16,84,2,24,4,1,0
87623,Michigan,671,Morning Consult,2024-07-28,rv,Online Panel,None,TRUE,0,Harris,374,89,24,15,84,2,24,4,1,0
87624,Nevada,417,Morning Consult,2024-07-28,rv,Online Panel,None,TRUE,0,Harris,213,89,32,6,84,2,24,4,1,0
87625,North Carolina,664,Morning Consult,2024-07-28,rv,Online Panel,None,TRUE,0,Harris,325,89,37,16,84,2,24,4,1,0
87626,Pennsylvania,772,Morning Consult,2024-07-28,rv,Online Panel,None,TRUE,0,Harris,370,89,42,19,84,2,24,4,1,0
87627,Wisconsin,672,Morning Consult,2024-07-28,rv,Online Panel,None,TRUE,0,Harris,343,89,53,10,84,2,24,4,1,0
87630,National,745,Ipsos,2024-07-28,rv,Probability Panel,None,TRUE,0,Harris,377,89,55,0,63,2,28,4,1,0
87635,New Hampshire,1000,Emerson College,2024-07-28,rv,Online Panel/Text-to-Web,None,TRUE,0,Harris,524,89,33,4,36,2,27,4,1,0
87638,Pennsylvania,470,Quantus Insights,2024-07-28,rv,Online Ad,None,TRUE,0,Harris,232,89,42,19,102,2,23,4,1,0
87642,National,699,Leger,2024-07-28,lv,Online Panel,None,TRUE,0,Harris,377,89,55,0,72,1,24,4,1,0
87650,Ohio,564,Fabrizio Lee & Associates/Impact Research,2024-07-28,lv,Live Phone,None,TRUE,0,Harris,252,89,39,17,37,1,10,4,1,0
87651,National,2919,Big Data Poll,2024-07-28,lv,Live Phone/Online Panel/Text-to-Web,None,TRUE,0,Harris,1445,89,55,0,15,1,15,4,1,0
87619,National,1540,Redfield & Wilton Strategies,2024-07-29,lv,Online Panel,None,TRUE,0,Harris,788,90,55,0,105,1,24,4,1,0
87640,National,920,McLaughlin & Associates,2024-07-29,lv,Online Panel,None,TRUE,0,Harris,450,90,55,0,80,1,24,4,1,0
87643,National,1012,American Pulse Research & Polling,2024-07-29,lv,IVR/Live Phone/Online Panel/Text-to-Web,None,TRUE,0,Harris,512,90,55,0,7,1,3,4,1,0
87644,Arizona,364,Public Opinion Strategies,2024-07-29,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,172,90,3,11,97,1,27,4,1,0
87645,Michigan,360,Public Opinion Strategies,2024-07-29,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,180,90,24,15,97,1,27,4,1,0
87646,Nevada,364,Public Opinion Strategies,2024-07-29,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,180,90,32,6,97,1,27,4,1,0
87647,Pennsylvania,372,Public Opinion Strategies,2024-07-29,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,192,90,42,19,97,1,27,4,1,0
87648,Wisconsin,376,Public Opinion Strategies,2024-07-29,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,192,90,53,10,97,1,27,4,1,0
87628,National,1291,YouGov,2024-07-30,rv,Online Panel,None,TRUE,0,Harris,660,91,55,0,154,2,24,4,1,0
87631,Arizona,593,Public Policy Polling,2024-07-30,rv,Unknown,DEM,TRUE,0,Harris,290,91,3,11,99,2,33,1,1,0
87632,Pennsylvania,596,Public Policy Polling,2024-07-30,rv,Unknown,DEM,TRUE,0,Harris,295,91,42,19,99,2,33,1,1,0
87633,Georgia,629,Public Policy Polling,2024-07-30,rv,Unknown,DEM,TRUE,0,Harris,318,91,11,16,99,2,33,1,1,0
87641,National,1055,Civiqs,2024-07-30,rv,Online Panel,DEM,TRUE,0,Harris,550,91,55,0,24,2,24,1,1,0
87668,Pennsylvania,480,GQR,2024-07-30,lv,Live Phone,DEM,TRUE,1,Harris,250,91,42,19,46,1,10,1,1,0
87703,National,1700,YouGov/Johns Hopkins University SNF Agora Institute,2024-07-30,a,Online Panel,None,TRUE,0,Harris,860,91,55,0,155,4,24,4,1,0
87656,National,2670,RMG Research,2024-07-31,rv,Unknown,None,TRUE,0,Harris,1410,92,55,0,104,2,33,4,1,0
87704,Georgia,576,Fabrizio Lee & Associates/Impact Research,2024-07-31,lv,Live Phone,None,TRUE,0,Harris,288,92,11,16,37,1,10,4,1,0
87665,National,890,University of Massachusetts Department of Political Science/YouGov,2024-08-01,rv,Online Panel,None,TRUE,0,Harris,460,93,55,0,142,2,24,4,1,0
87667,Pennsylvania,576,"Fabrizio, Lee & Associates",2024-08-01,lv,Live Phone/Text-to-Web,REP,TRUE,0,Harris,288,93,42,19,39,1,17,2,1,0
87678,New York,1103,Siena College,2024-08-01,lv,Live Phone,None,TRUE,0,Harris,635,93,36,28,114,1,10,4,1,0
87698,Wisconsin,792,Marquette University Law School,2024-08-01,lv,Live Phone/Email,None,TRUE,0,Harris,400,93,53,10,77,1,11,4,1,0
87699,National,683,Marquette University Law School,2024-08-01,lv,Probability Panel,None,TRUE,0,Harris,362,93,55,0,77,1,28,4,1,0
87663,National,3061,YouGov,2024-08-02,lv,Online Panel,None,TRUE,0,Harris,1546,94,55,0,154,1,24,4,1,0
87664,National,1207,TIPP Insights,2024-08-02,rv,Online Panel,None,TRUE,0,Harris,610,94,55,0,126,2,24,4,1,0
87763,Arizona,409,Benenson Strategy Group/GS Strategy Group,2024-08-02,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,209,94,3,11,14,1,27,4,1,0
87764,Georgia,388,Benenson Strategy Group/GS Strategy Group,2024-08-02,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,194,94,11,16,14,1,27,4,1,0
87765,Michigan,386,Benenson Strategy Group/GS Strategy Group,2024-08-02,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,199,94,24,15,14,1,27,4,1,0
87766,Nevada,374,Benenson Strategy Group/GS Strategy Group,2024-08-02,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,181,94,32,6,14,1,27,4,1,0
87767,North Carolina,382,Benenson Strategy Group/GS Strategy Group,2024-08-02,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,193,94,37,16,14,1,27,4,1,0
87768,Pennsylvania,398,Benenson Strategy Group/GS Strategy Group,2024-08-02,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,201,94,42,19,14,1,27,4,1,0
87769,Wisconsin,384,Benenson Strategy Group/GS Strategy Group,2024-08-02,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,198,94,53,10,14,1,27,4,1,0
87682,Arizona,493,Redfield & Wilton Strategies,2024-08-03,lv,Online Panel,None,TRUE,0,Harris,249,95,3,11,105,1,24,4,1,0
87683,Florida,859,Redfield & Wilton Strategies,2024-08-03,lv,Online Panel,None,TRUE,0,Harris,400,95,10,30,105,1,24,4,1,0
87684,Georgia,1015,Redfield & Wilton Strategies,2024-08-03,lv,Online Panel,None,TRUE,0,Harris,496,95,11,16,105,1,24,4,1,0
87685,Michigan,640,Redfield & Wilton Strategies,2024-08-03,lv,Online Panel,None,TRUE,0,Harris,316,95,24,15,105,1,24,4,1,0
87686,Minnesota,468,Redfield & Wilton Strategies,2024-08-03,lv,Online Panel,None,TRUE,0,Harris,247,95,25,10,105,1,24,4,1,0
87687,Nevada,376,Redfield & Wilton Strategies,2024-08-03,lv,Online Panel,None,TRUE,0,Harris,188,95,32,6,105,1,24,4,1,0
87688,New Mexico,399,Redfield & Wilton Strategies,2024-08-03,lv,Online Panel,None,TRUE,0,Harris,217,95,35,5,105,1,24,4,1,0
87689,North Carolina,607,Redfield & Wilton Strategies,2024-08-03,lv,Online Panel,None,TRUE,0,Harris,293,95,37,16,105,1,24,4,1,0
87690,Pennsylvania,669,Redfield & Wilton Strategies,2024-08-03,lv,Online Panel,None,TRUE,0,Harris,327,95,42,19,105,1,24,4,1,0
87691,Wisconsin,514,Redfield & Wilton Strategies,2024-08-03,lv,Online Panel,None,TRUE,0,Harris,257,95,53,10,105,1,24,4,1,0
87863,National,1011,Harris Insights & Analytics,2024-08-03,rv,Online Panel,None,TRUE,0,Harris,495,95,55,0,53,2,24,4,1,0
87679,National,1498,Marist College,2024-08-04,rv,Live Phone/Online Panel/Text-to-Web,None,TRUE,0,Harris,772,96,55,0,75,2,15,4,1,0
87701,National,940,Hart Research Associates/Public Opinion Strategies,2024-08-04,rv,Live Phone,None,TRUE,0,Harris,460,96,55,0,54,2,10,4,1,0
87677,National,1405,SurveyUSA,2024-08-05,lv,Online Panel,None,TRUE,0,Harris,725,97,55,0,124,1,24,4,1,0
87702,Wisconsin,744,RMG Research,2024-08-05,rv,Unknown,None,TRUE,0,Harris,384,97,53,10,104,2,33,4,1,0
87706,Arizona,430,HighGround Inc.,2024-08-05,lv,Live Phone,None,TRUE,0,Harris,222,97,3,11,57,1,10,4,1,0
87711,North Carolina,548,Cygnal,2024-08-05,lv,Unknown,None,TRUE,0,Harris,265,97,37,16,26,1,33,4,1,0
87784,Arizona,688,Moore Information Group,2024-08-05,lv,Unknown,REP,TRUE,-1,Harris,336,97,3,11,83,1,33,2,1,0
87786,Arizona,516,Iron Light,2024-08-05,lv,Unknown,REP,TRUE,0,Harris,258,97,3,11,64,1,33,2,1,0
87696,National,1244,YouGov,2024-08-06,rv,Online Panel,None,TRUE,0,Harris,636,98,55,0,154,2,24,4,1,0
87700,Montana,1000,Emerson College,2024-08-06,lv,Online Panel/Text-to-Web,None,TRUE,0,Harris,425,98,28,4,36,1,27,4,1,0
87709,National,1289,Ipsos,2024-08-07,rv,Probability Panel,None,TRUE,0,Harris,658,99,55,0,63,2,28,4,1,0
87710,National,1860,RMG Research,2024-08-07,rv,Online Panel,None,TRUE,0,Harris,940,99,55,0,104,2,24,4,1,0
87714,Wisconsin,775,InsiderAdvantage,2024-08-07,lv,Unknown,None,TRUE,0,Harris,386,99,53,10,62,1,33,4,1,0
87726,National,2351,Redfield & Wilton Strategies,2024-08-07,lv,Online Panel,None,TRUE,0,Harris,1214,99,55,0,105,1,24,4,1,0
87713,Michigan,768,InsiderAdvantage,2024-08-08,lv,Unknown,None,TRUE,0,Harris,392,100,24,15,62,1,33,4,1,0
87719,Michigan,595,The New York Times/Siena College,2024-08-08,lv,Live Phone,None,TRUE,0,Harris,310,100,24,15,131,1,10,4,1,0
87720,Wisconsin,634,The New York Times/Siena College,2024-08-08,lv,Live Phone,None,TRUE,0,Harris,330,100,53,10,131,1,10,4,1,0
87722,National,931,Quantus Insights,2024-08-08,rv,Online Panel,REP,TRUE,0,Harris,472,100,55,0,102,2,24,2,1,0
87748,Florida,768,McLaughlin & Associates,2024-08-08,lv,Unknown,None,TRUE,0,Harris,352,100,10,30,80,1,33,4,1,0
87791,National,1419,Cygnal,2024-08-08,lv,Unknown,None,TRUE,0,Harris,714,100,55,0,26,1,33,4,1,0
87848,Arizona,570,Global Strategy Group/GBAO (Navigator Research),2024-08-08,lv,Text-to-Web,None,TRUE,0,Harris,276,100,3,11,50,1,30,4,1,0
87849,Michigan,558,Global Strategy Group/GBAO (Navigator Research),2024-08-08,lv,Text-to-Web,None,TRUE,0,Harris,282,100,24,15,50,1,30,4,1,0
87850,North Carolina,564,Global Strategy Group/GBAO (Navigator Research),2024-08-08,lv,Text-to-Web,None,TRUE,0,Harris,276,100,37,16,50,1,30,4,1,0
87851,Pennsylvania,564,Global Strategy Group/GBAO (Navigator Research),2024-08-08,lv,Text-to-Web,None,TRUE,0,Harris,276,100,42,19,50,1,30,4,1,0
87852,Wisconsin,576,Global Strategy Group/GBAO (Navigator Research),2024-08-08,lv,Text-to-Web,None,TRUE,0,Harris,288,100,53,10,50,1,30,4,1,0
87721,Pennsylvania,665,The New York Times/Siena College,2024-08-09,lv,Live Phone,None,TRUE,0,Harris,346,101,42,19,131,1,10,4,1,0
87723,North Carolina,738,YouGov,2024-08-09,rv,Online Panel,DEM,TRUE,0,Harris,369,101,37,16,154,2,24,1,1,0
87876,Utah,704,Harris Insights & Analytics,2024-08-09,rv,Online Panel,None,TRUE,0,Harris,224,101,48,6,53,2,24,4,1,0
87729,Michigan,455,The Bullfinch Group,2024-08-11,rv,Online Panel,None,TRUE,0,Harris,240,103,24,15,130,2,24,4,1,0
87730,Pennsylvania,470,The Bullfinch Group,2024-08-11,rv,Online Panel,None,TRUE,0,Harris,245,103,42,19,130,2,24,4,1,0
87731,Wisconsin,465,The Bullfinch Group,2024-08-11,rv,Online Panel,None,TRUE,0,Harris,255,103,53,10,130,2,24,4,1,0
87734,National,683,Big Village,2024-08-11,lv,Online Panel,None,TRUE,0,Harris,352,103,55,0,16,1,24,4,1,0
87744,Florida,443,Suffolk University,2024-08-11,lv,Live Phone,None,TRUE,0,Harris,209,103,10,30,121,1,10,4,1,0
